car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,co2_emissions_g_km,price_usd,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold,ID
9265,3 Series,2012,3.3,324,diesel,manual,RWD,156232,7.2,158.0,24355,4,5,sedan,silver,5.0,yes,full,UK,4158
1248,5 Series,2011,3.8,301,hybrid,automatic,AWD,229888,5.8,137.0,33796,4,5,sedan,white,5.0,no,full,UK,223
2084,X5,2013,3.6,325,hybrid,automatic,AWD,254808,6.9,143.0,52262,5,5,suv,red,4.0,no,full,Turkey,2193
1481,i4,2013,,347,electric,automatic,RWD,215150,0.0,0.0,39843,4,5,coupe,silver,2.0,no,none,Italy,3136
6424,X3,2015,3.4,319,diesel,automatic,RWD,161168,8.8,193.0,45930,5,5,suv,blue,2.0,no,full,Netherlands,1824
3067,i4,2024,0.0,223,electric,automatic,RWD,0,0.0,0.0,97297,4,5,coupe,,1.0,no,full,Netherlands,4600
8947,X5,2012,3.4,257,petrol,automatic,AWD,226579,9.1,208.0,48067,5,5,suv,black,3.0,no,full,France,797
1167,5 Series,2014,3.1,276,hybrid,automatic,RWD,204698,6.0,141.0,42635,4,5,sedan,white,3.0,no,full,Netherlands,2871
440,X7,2023,4.1,401,diesel,automatic,AWD,17545,9.7,208.0,110252,5,5,suv,red,0.0,no,partial,Turkey,9
8536,Z4,2024,2.4,261,petrol,automatic,RWD,0,8.5,198.0,72305,2,2,convertible,grey,1.0,no,,Spain,1944
7088,5 Series,2016,2.5,213,petrol,automatic,AWD,193289,8.4,193.0,40957,4,5,sedan,black,4.0,no,full,Turkey,1838
7602,X7,2007,3.2,259,diesel,automatic,AWD,271382,7.8,181.0,62583,5,5,suv,white,2.0,no,partial,Italy,255
5661,X3,2005,2.7,191,petrol,automatic,AWD,300000,8.7,182.0,12194,5,5,suv,white,5.0,yes,none,France,4508
9084,3 Series,2020,2.4,230,diesel,automatic,AWD,44028,6.6,147.0,41018,4,5,sedan,white,1.0,no,full,Spain,1581
8325,3 Series,2016,2.2,196,petrol,automatic,RWD,66805,9.2,209.0,31937,4,5,sedan,white,1.0,yes,full,USA,2956
6941,i4,2018,0.0,261,electric,automatic,AWD,94555,0.0,0.0,56821,4,5,coupe,grey,2.0,no,full,Turkey,924
5004,1 Series,2014,2.7,275,petrol,automatic,RWD,115742,8.5,193.0,16392,5,5,hatchback,black,2.0,yes,none,France,4429
5166,X5,2021,4.4,418,diesel,automatic,AWD,26015,10.3,240.0,93769,5,5,suv,,2.0,no,full,Spain,2508
9062,X1,2024,1.7,131,petrol,automatic,AWD,0,8.2,159.0,48146,5,5,suv,black,0.0,no,partial,UK,3775
9589,X7,2023,3.1,225,petrol,automatic,AWD,16281,9.8,222.0,116733,5,5,suv,white,0.0,no,full,Turkey,4136
6935,X5,2014,3.2,268,petrol,automatic,AWD,116681,8.7,203.0,54801,5,5,suv,black,2.0,no,partial,Italy,2779
9103,X3,2021,,213,diesel,automatic,RWD,54502,7.6,164.0,61824,5,5,suv,black,1.0,no,full,Netherlands,539
1660,X1,2024,1.9,146,diesel,automatic,FWD,0,6.4,150.0,49080,5,5,suv,black,0.0,no,full,Turkey,2745
927,1 Series,2019,1.6,147,diesel,automatic,FWD,92465,6.3,135.0,19525,5,4,hatchback,blue,2.0,no,full,Turkey,4498
2852,5 Series,2020,2.2,210,diesel,,RWD,12619,6.8,137.0,57282,4,5,sedan,black,1.0,no,full,Turkey,4571
4900,3 Series,2024,3.2,280,petrol,automatic,AWD,0,9.8,223.0,52284,4,5,sedan,black,0.0,no,full,Italy,1145
1569,X7,2010,3.8,349,diesel,automatic,AWD,158305,9.5,191.0,73198,5,5,suv,white,5.0,yes,full,Netherlands,667
6097,X5,2022,4.0,336,diesel,automatic,AWD,35537,8.8,189.0,90935,5,5,suv,red,1.0,no,full,USA,3019
3873,X3,2018,3.4,278,diesel,automatic,RWD,126966,8.5,185.0,49797,5,5,suv,blue,3.0,no,full,Spain,357
8061,5 Series,2012,3.4,347,diesel,automatic,AWD,38977,7.9,162.0,35703,4,5,sedan,black,4.0,yes,partial,Turkey,2831
3264,3 Series,2020,1.9,260,hybrid,automatic,AWD,101302,4.8,110.0,40044,4,5,sedan,red,0.0,no,full,USA,2783
9113,3 Series,2017,2.7,234,petrol,manual,RWD,128119,,211.0,32631,4,5,sedan,blue,1.0,no,full,Netherlands,1353
2190,5 Series,2023,4.4,358,hybrid,automatic,AWD,26873,7.4,165.0,76867,4,5,sedan,silver,0.0,no,full,UK,470
2652,5 Series,2006,2.5,306,hybrid,automatic,RWD,269370,5.3,111.0,30824,4,5,sedan,red,2.0,yes,full,USA,2703
7361,i4,2023,0.0,297,electric,automatic,AWD,0,0.0,0.0,82750,4,5,coupe,black,,no,partial,France,3330
562,X1,2022,2.3,254,diesel,automatic,AWD,49072,6.5,128.0,48532,5,5,suv,white,1.0,no,full,Turkey,3637
1264,3 Series,2017,3.4,294,diesel,automatic,RWD,101254,8.5,193.0,27732,4,5,sedan,black,1.0,yes,full,Spain,1396
9694,X5,2018,3.1,296,hybrid,automatic,AWD,41647,,137.0,61750,5,5,suv,black,4.0,yes,none,Netherlands,3584
4043,X5,2014,3.4,349,petrol,automatic,AWD,99836,9.8,210.0,57547,5,5,suv,blue,1.0,yes,partial,UK,4486
4449,3 Series,2017,2.4,282,petrol,automatic,AWD,111802,,191.0,34631,4,5,sedan,silver,2.0,,full,Turkey,3376
6082,Z4,2024,2.1,207,petrol,automatic,RWD,0,7.0,146.0,70541,2,2,convertible,black,0.0,,partial,France,1256
1042,X5,2011,4.0,347,hybrid,automatic,AWD,241537,6.8,144.0,45223,5,5,suv,silver,3.0,yes,full,Italy,3512
1019,1 Series,2011,,299,petrol,manual,RWD,82693,8.6,189.0,18582,5,5,hatchback,white,5.0,yes,partial,Germany,1250
4669,5 Series,2009,3.3,318,petrol,automatic,RWD,160570,10.2,241.0,27649,4,5,sedan,white,2.0,no,none,Turkey,4807
747,X5,2013,4.4,346,diesel,automatic,AWD,146670,10.5,232.0,51857,5,5,suv,white,4.0,yes,partial,Spain,4298
7093,1 Series,2014,2.0,159,petrol,automatic,RWD,46784,8.9,196.0,22321,5,5,hatchback,white,1.0,no,full,USA,3284
4420,X5,2018,3.1,239,hybrid,automatic,AWD,60782,6.0,139.0,62858,5,5,suv,grey,3.0,no,partial,Spain,2933
8118,X7,2014,4.1,346,hybrid,automatic,AWD,96540,6.6,160.0,81973,5,5,suv,white,2.0,yes,full,France,4175
6499,X3,2011,2.7,198,petrol,automatic,RWD,176653,8.5,189.0,24171,5,5,suv,silver,3.0,yes,partial,Turkey,1852
1274,i3,2020,0.0,191,electric,automatic,RWD,90094,0.0,0.0,48066,5,4,hatchback,black,0.0,no,full,Turkey,4869
5817,5 Series,2017,3.2,311,hybrid,automatic,AWD,98885,6.5,133.0,42026,4,5,sedan,silver,2.0,yes,full,Italy,2105
5795,5 Series,2021,3.1,268,petrol,automatic,AWD,5142,9.5,212.0,65126,4,5,sedan,grey,2.0,no,full,Italy,133
5504,X1,2015,1.9,192,hybrid,automatic,FWD,143366,,92.0,25203,5,5,suv,white,1.0,yes,full,Italy,928
4476,X7,2011,4.2,323,diesel,automatic,AWD,256949,9.8,,64718,5,5,suv,blue,3.0,yes,full,USA,823
9441,7 Series,2008,3.0,245,hybrid,automatic,RWD,130321,5.5,120.0,49988,4,5,sedan,black,3.0,no,none,Turkey,4543
1298,X3,2022,2.5,182,hybrid,automatic,AWD,18848,4.7,102.0,60151,5,5,suv,black,2.0,no,full,USA,1531
2702,5 Series,2022,4.3,432,hybrid,automatic,RWD,37019,7.3,167.0,75525,4,5,sedan,white,1.0,no,full,USA,1214
1108,X3,2009,3.4,326,hybrid,automatic,RWD,252204,5.8,,21969,5,5,suv,black,4.0,yes,none,Netherlands,504
7132,5 Series,2023,3.5,316,petrol,automatic,AWD,25754,9.5,206.0,66370,4,5,sedan,grey,1.0,no,full,Turkey,4285
8286,i4,2016,0.0,259,electric,automatic,AWD,139682,0.0,0.0,59777,4,5,coupe,black,1.0,no,full,Italy,1996
4088,X1,2012,2.0,252,diesel,automatic,AWD,150581,5.8,120.0,25209,5,5,suv,white,3.0,no,partial,USA,3072
6200,5 Series,2010,2.9,243,petrol,automatic,RWD,194702,10.1,228.0,24318,4,5,sedan,blue,3.0,yes,partial,Germany,1958
7485,5 Series,2024,3.0,215,diesel,automatic,RWD,0,,168.0,63213,4,5,sedan,white,0.0,no,full,Turkey,1384
6729,5 Series,2022,4.2,390,petrol,automatic,RWD,19072,11.4,244.0,68837,4,5,sedan,black,2.0,no,full,Italy,894
102,5 Series,2020,2.2,225,diesel,automatic,AWD,61862,6.5,137.0,59506,4,5,sedan,white,1.0,no,full,UK,455
6171,X1,2015,1.7,195,diesel,automatic,FWD,80367,6.1,118.0,27676,5,5,suv,white,2.0,yes,none,Germany,4879
7818,X5,2012,3.2,294,diesel,automatic,AWD,169277,8.2,181.0,44886,5,5,suv,grey,4.0,no,none,Italy,3709
7504,5 Series,2005,3.4,302,diesel,automatic,RWD,300000,7.9,181.0,23098,4,5,sedan,red,3.0,yes,partial,Germany,4618
1540,3 Series,2022,3.0,234,hybrid,automatic,AWD,33767,5.6,114.0,47116,4,5,sedan,blue,0.0,no,full,Netherlands,4268
1488,X3,2017,3.2,254,diesel,automatic,RWD,94786,7.7,159.0,39142,5,5,suv,white,3.0,no,none,USA,3522
7121,Z4,2018,2.1,149,petrol,automatic,RWD,106320,8.0,183.0,53555,2,2,convertible,white,2.0,no,partial,UK,4134
9905,i7,2014,0.0,568,electric,automatic,AWD,147564,0.0,0.0,91354,4,5,sedan,white,2.0,yes,none,Spain,3602
37,X3,2021,3.3,246,diesel,automatic,AWD,57536,7.9,187.0,58877,5,5,suv,red,0.0,no,full,Italy,713
5362,i4,2013,0.0,359,electric,automatic,RWD,98604,0.0,0.0,59943,4,5,coupe,white,5.0,no,full,France,4186
4602,X5,2011,4.0,301,petrol,automatic,AWD,222661,10.8,238.0,43508,5,5,suv,silver,5.0,yes,full,France,2214
1744,3 Series,2010,2.0,236,hybrid,automatic,RWD,228307,4.6,120.0,14748,4,5,sedan,white,2.0,no,partial,Spain,2923
4589,1 Series,2022,2.9,272,petrol,automatic,RWD,41316,8.7,184.0,29883,5,5,hatchback,silver,2.0,no,full,Germany,1810
470,X5,2012,3.8,371,diesel,automatic,AWD,213314,8.8,197.0,51687,5,5,suv,grey,5.0,yes,partial,Netherlands,3486
4763,5 Series,2012,4.1,376,hybrid,automatic,RWD,252559,7.0,155.0,40006,4,5,sedan,blue,3.0,no,partial,UK,3141
3013,3 Series,2024,2.2,205,hybrid,automatic,RWD,17727,5.3,108.0,40175,4,5,sedan,white,0.0,no,partial,Netherlands,1827
394,5 Series,2021,3.7,357,petrol,automatic,AWD,28906,11.2,257.0,61088,4,5,sedan,silver,1.0,no,full,Spain,1155
1617,7 Series,2022,3.8,295,petrol,automatic,RWD,15202,10.4,215.0,84613,4,4,sedan,white,2.0,yes,partial,USA,1324
1913,X7,2012,3.3,300,hybrid,automatic,AWD,199747,5.7,131.0,79280,5,5,suv,silver,,no,full,Italy,4312
3405,X5,2021,3.5,267,diesel,automatic,AWD,32401,9.4,228.0,64619,5,5,suv,grey,2.0,yes,full,Turkey,510
1251,X7,2018,3.5,336,diesel,automatic,AWD,111115,9.4,221.0,113481,5,5,suv,red,2.0,no,full,Netherlands,1680
6969,X5,2023,3.5,317,hybrid,automatic,AWD,9957,5.6,120.0,97588,5,5,suv,black,0.0,no,full,UK,499
4020,i3,2021,0.0,202,electric,automatic,RWD,29562,0.0,0.0,54270,5,4,hatchback,white,1.0,no,full,Turkey,4536
4023,1 Series,2018,2.0,167,petrol,,FWD,101937,7.7,167.0,19784,3,5,hatchback,white,1.0,no,full,Spain,1856
1459,1 Series,2021,1.9,188,hybrid,automatic,RWD,32088,4.8,115.0,30873,3,4,hatchback,white,1.0,no,full,Germany,1388
1213,1 Series,2019,2.4,249,hybrid,manual,FWD,84094,4.8,96.0,26267,3,4,hatchback,blue,3.0,no,partial,UK,3719
4881,i3,2012,0.0,191,electric,automatic,RWD,180284,0.0,0.0,27152,5,4,hatchback,blue,3.0,yes,partial,Netherlands,2386
8210,1 Series,2015,2.5,268,hybrid,,FWD,115071,4.8,,22003,3,4,hatchback,grey,1.0,no,partial,Germany,3236
59,X1,2021,2.0,205,petrol,automatic,FWD,35448,7.6,173.0,42711,5,5,suv,black,0.0,no,full,France,1540
8825,1 Series,2021,3.0,306,diesel,,RWD,48521,8.2,188.0,28573,3,4,hatchback,silver,2.0,,full,Netherlands,1217
9026,X1,2022,1.6,163,petrol,automatic,AWD,29196,7.3,174.0,44272,5,5,suv,grey,0.0,no,full,USA,2681
1587,3 Series,2012,2.6,233,petrol,manual,RWD,140888,8.7,195.0,20504,4,5,sedan,black,3.0,yes,full,Spain,2993
4709,3 Series,2015,2.1,177,petrol,automatic,RWD,111661,9.0,206.0,20231,4,5,sedan,silver,3.0,yes,none,UK,1191
5007,5 Series,2015,3.1,206,diesel,automatic,AWD,148457,6.9,142.0,38237,4,5,sedan,black,2.0,no,partial,Italy,1542
5028,X7,2006,4.1,301,petrol,automatic,AWD,300000,11.4,250.0,49708,5,5,suv,blue,5.0,no,full,France,3301
5358,5 Series,2007,4.1,300,petrol,automatic,AWD,224529,10.5,227.0,27779,4,5,sedan,black,4.0,no,partial,Netherlands,3324
8688,7 Series,2011,4.6,322,diesel,automatic,RWD,93788,10.2,226.0,59492,4,5,sedan,grey,3.0,yes,full,Spain,2539
5095,3 Series,2023,2.7,243,diesel,automatic,RWD,250,7.8,163.0,43990,4,5,sedan,white,0.0,no,full,Spain,953
5289,X3,2016,2.1,171,hybrid,automatic,AWD,194081,4.8,101.0,37908,5,5,suv,white,1.0,no,full,Italy,4330
1834,1 Series,2011,2.6,213,hybrid,manual,FWD,276324,6.0,137.0,8923,3,4,hatchback,black,3.0,yes,full,Italy,732
4437,X5,2010,3.2,262,diesel,automatic,AWD,211748,7.9,178.0,48056,5,5,suv,white,3.0,no,partial,Italy,1156
2235,X5,2021,4.4,410,hybrid,automatic,AWD,47712,7.1,145.0,88885,5,5,suv,black,0.0,no,full,UK,3294
4120,X1,2020,1.7,157,diesel,automatic,FWD,46342,5.6,115.0,41168,5,5,suv,black,1.0,no,full,Spain,2982
3729,X1,2024,1.7,155,hybrid,automatic,FWD,0,4.3,85.0,47633,5,5,suv,white,1.0,no,full,USA,2156
3078,3 Series,2020,3.0,262,diesel,automatic,RWD,67040,8.2,189.0,38687,4,5,sedan,white,1.0,yes,full,Spain,1062
2472,X7,2023,4.0,332,petrol,automatic,AWD,31002,10.5,227.0,125520,5,5,suv,white,0.0,no,full,Spain,2616
1596,X1,2024,1.8,243,diesel,automatic,AWD,753,6.6,162.0,54894,5,5,suv,white,0.0,no,full,France,1167
5853,X5,2017,3.8,303,petrol,automatic,AWD,92119,10.4,206.0,58968,5,5,suv,black,2.0,yes,full,France,3222
7214,1 Series,2010,3.0,255,diesel,manual,FWD,193453,7.7,170.0,9720,3,5,hatchback,white,2.0,yes,partial,Turkey,3636
2961,X7,2020,3.6,300,petrol,,AWD,23087,10.4,234.0,118776,5,5,suv,white,1.0,,full,Spain,2938
3951,7 Series,2006,0.0,299,electric,automatic,RWD,246440,0.0,0.0,47367,4,4,sedan,silver,4.0,,full,Germany,4491
9935,X3,2023,2.1,180,hybrid,automatic,RWD,13565,4.4,104.0,60195,5,5,suv,white,0.0,no,full,Netherlands,3140
34,5 Series,2011,4.2,373,petrol,automatic,RWD,188618,11.0,244.0,38995,4,5,sedan,blue,4.0,no,partial,Turkey,143
4504,X7,2019,3.1,268,petrol,automatic,AWD,55232,9.2,208.0,108088,5,5,suv,silver,2.0,no,partial,France,3577
3045,5 Series,2018,4.1,308,diesel,automatic,RWD,136274,9.3,210.0,60636,4,5,sedan,red,1.0,no,full,Netherlands,2782
6162,X5,2019,4.2,383,hybrid,automatic,AWD,46493,6.7,143.0,73058,5,5,suv,white,1.0,yes,full,Spain,717
9769,X3,2013,2.2,189,petrol,automatic,RWD,164801,8.7,180.0,41622,5,5,suv,silver,2.0,no,full,UK,1819
6699,X5,2013,3.0,237,petrol,automatic,AWD,117928,8.7,183.0,51135,5,5,suv,white,5.0,no,partial,Turkey,2502
4086,X5,2022,3.1,297,hybrid,automatic,AWD,38358,5.7,122.0,75551,5,5,suv,silver,1.0,yes,partial,USA,4360
3590,Z4,2014,2.0,189,petrol,automatic,RWD,221355,8.1,197.0,35325,2,2,convertible,white,2.0,yes,full,France,4171
5999,3 Series,2011,3.4,318,petrol,automatic,RWD,126382,9.9,207.0,25419,4,5,sedan,white,3.0,yes,full,Turkey,395
6780,X7,2008,3.7,312,hybrid,automatic,AWD,230356,6.6,148.0,50958,5,5,suv,black,2.0,yes,none,Netherlands,4836
6146,5 Series,2010,3.4,323,diesel,automatic,RWD,124778,8.5,190.0,37874,4,5,sedan,black,2.0,no,full,Spain,4492
213,X5,2017,3.5,310,petrol,automatic,AWD,126688,10.3,209.0,72543,5,5,suv,white,1.0,no,full,France,1365
4324,Z4,2020,2.8,181,petrol,automatic,RWD,56334,8.6,177.0,56677,2,2,convertible,black,1.0,yes,full,Netherlands,4558
9394,3 Series,2016,3.2,278,hybrid,automatic,RWD,86083,6.1,138.0,30224,4,5,sedan,red,3.0,no,none,Turkey,595
4642,X7,2018,3.7,278,diesel,automatic,AWD,51714,9.5,210.0,99019,5,5,suv,white,1.0,no,partial,Netherlands,3952
57,i7,2013,0.0,403,electric,automatic,AWD,211171,0.0,0.0,113907,4,4,sedan,silver,3.0,no,full,USA,2914
5136,1 Series,2008,2.5,299,hybrid,automatic,RWD,234317,5.3,115.0,12246,3,5,hatchback,red,3.0,no,full,Germany,2326
9391,i4,2018,0.0,236,electric,automatic,AWD,107187,0.0,0.0,57636,4,5,coupe,red,,no,full,Italy,3766
2450,7 Series,2022,3.6,284,petrol,automatic,RWD,34549,10.1,202.0,114190,4,4,sedan,blue,1.0,no,full,Germany,3440
7867,X1,2013,2.5,253,diesel,automatic,AWD,111871,7.7,175.0,32372,5,5,suv,silver,4.0,no,full,Netherlands,3851
6104,i4,2007,0.0,355,electric,automatic,RWD,300000,0.0,0.0,34594,4,5,coupe,blue,3.0,yes,full,UK,4132
431,5 Series,2010,3.5,273,diesel,automatic,AWD,300000,7.6,162.0,22350,4,5,sedan,silver,5.0,yes,partial,Italy,4591
6463,X7,2023,4.1,330,hybrid,automatic,AWD,21318,6.8,158.0,126806,5,5,suv,silver,1.0,no,full,France,2143
2226,i7,2014,0.0,598,electric,automatic,RWD,91346,0.0,0.0,133305,4,5,sedan,black,2.0,no,full,USA,1571
2987,3 Series,2022,3.2,321,diesel,manual,AWD,23775,7.9,170.0,41009,4,5,sedan,silver,1.0,no,partial,Italy,4079
5732,X5,2018,4.0,324,diesel,automatic,AWD,97313,9.3,,77157,5,5,suv,red,3.0,no,full,Italy,1122
434,X3,2015,2.0,212,diesel,automatic,RWD,103989,,148.0,43566,5,5,suv,white,1.0,no,partial,UK,2786
8048,Z4,2012,2.6,259,petrol,automatic,RWD,186604,8.3,173.0,44887,2,2,convertible,black,3.0,no,partial,Germany,2967
1102,7 Series,2021,4.8,388,petrol,automatic,RWD,59492,12.1,269.0,105562,4,4,sedan,white,1.0,no,full,USA,2504
1435,5 Series,2022,3.0,277,hybrid,,RWD,10786,5.6,139.0,64523,4,5,sedan,silver,2.0,no,full,Spain,3465
8758,X1,2013,1.8,150,petrol,automatic,AWD,131682,7.3,159.0,27678,5,5,suv,white,4.0,no,full,Netherlands,675
4353,X3,2017,3.2,272,diesel,automatic,AWD,132722,8.1,168.0,45804,5,5,suv,blue,2.0,no,partial,Italy,2808
5144,5 Series,2021,3.8,299,petrol,automatic,RWD,35512,10.6,234.0,61714,4,5,sedan,silver,,no,full,UK,3348
3131,3 Series,2006,1.7,145,hybrid,manual,AWD,300000,4.9,87.0,3840,4,5,sedan,black,5.0,no,full,UK,728
3080,7 Series,2020,4.3,360,petrol,automatic,AWD,11618,12.0,264.0,116165,4,4,sedan,black,1.0,no,full,USA,412
8150,i7,2020,0.0,535,electric,automatic,RWD,71960,0.0,0.0,177960,4,4,sedan,silver,1.0,no,full,Italy,3146
9875,X5,2024,4.3,374,hybrid,automatic,AWD,0,6.7,156.0,98976,5,5,suv,silver,0.0,no,full,Italy,1516
9313,i4,2021,0.0,349,electric,automatic,AWD,21340,0.0,0.0,91655,4,5,coupe,,1.0,no,full,France,825
5706,3 Series,2018,2.1,196,diesel,automatic,AWD,98053,6.8,151.0,30661,4,5,sedan,white,3.0,no,partial,Germany,3267
5263,i3,2005,0.0,172,electric,automatic,RWD,134231,0.0,0.0,22784,5,4,hatchback,white,4.0,no,partial,Italy,3974
4857,Z4,2009,2.3,254,petrol,manual,RWD,170296,8.5,181.0,34300,2,2,convertible,white,,yes,full,USA,616
8710,1 Series,2021,2.5,200,diesel,automatic,RWD,29693,7.4,161.0,27553,5,5,hatchback,grey,0.0,no,full,UK,114
4338,X1,2019,2.1,220,petrol,automatic,AWD,69258,8.1,186.0,42924,5,5,suv,silver,2.0,no,full,USA,417
8170,i4,2010,0.0,425,electric,automatic,AWD,249742,0.0,0.0,49754,4,5,coupe,silver,3.0,no,partial,USA,3069
21,X5,2022,3.7,247,diesel,automatic,AWD,31770,7.9,187.0,81968,5,5,suv,silver,,no,full,Spain,1625
3792,3 Series,2017,1.8,145,petrol,automatic,RWD,185576,7.7,166.0,25323,4,5,sedan,black,3.0,no,full,UK,4950
8352,Z4,2006,2.7,299,petrol,automatic,RWD,300000,10.0,219.0,25930,2,2,convertible,white,2.0,yes,partial,USA,4185
5170,3 Series,2016,3.4,290,diesel,automatic,RWD,168736,7.7,175.0,26367,4,5,sedan,white,2.0,no,,Spain,2896
1658,X3,2013,3.0,190,diesel,automatic,RWD,229556,8.2,186.0,31892,5,5,suv,silver,,no,none,Italy,4671
6936,3 Series,2012,2.5,220,diesel,automatic,RWD,180994,7.2,161.0,18855,4,5,sedan,white,,yes,full,France,2082
9401,X3,2019,3.1,260,petrol,automatic,AWD,53066,,199.0,50580,5,5,suv,blue,3.0,yes,full,France,753
2752,3 Series,2020,3.2,338,petrol,automatic,RWD,109249,9.6,218.0,47050,4,5,sedan,silver,1.0,no,full,USA,2546
28,3 Series,2019,1.7,169,diesel,automatic,RWD,88339,6.3,135.0,32413,4,5,sedan,silver,2.0,no,partial,UK,3969
751,3 Series,2012,2.0,194,diesel,automatic,RWD,138332,6.7,134.0,18147,4,5,sedan,red,2.0,no,none,Italy,3373
7441,3 Series,2008,2.6,242,petrol,manual,AWD,206863,8.8,194.0,19325,4,5,sedan,grey,2.0,no,none,USA,4107
2685,3 Series,2018,1.8,138,diesel,automatic,AWD,88933,7.5,175.0,30347,4,5,sedan,silver,1.0,no,full,Netherlands,2444
8327,5 Series,2012,3.2,229,hybrid,automatic,RWD,91633,6.1,137.0,40508,4,5,sedan,red,3.0,no,full,France,4380
441,X1,2014,2.4,228,diesel,automatic,AWD,145130,7.7,169.0,30800,5,5,suv,grey,2.0,yes,full,UK,1066
5488,i3,2011,0.0,198,electric,automatic,RWD,133994,0.0,0.0,30799,5,4,hatchback,black,2.0,,full,Germany,3913
4922,X3,2009,2.8,228,petrol,automatic,RWD,254524,9.5,213.0,29906,5,5,suv,silver,3.0,no,full,France,3498
2716,5 Series,2009,3.4,260,petrol,automatic,AWD,225110,9.6,208.0,29069,4,5,sedan,silver,4.0,no,partial,UK,2738
9762,i4,2016,0.0,262,electric,automatic,RWD,129555,0.0,0.0,48671,4,5,coupe,blue,1.0,no,none,USA,4000
4882,i3,2024,0.0,183,electric,automatic,RWD,2517,0.0,0.0,62025,5,4,hatchback,red,1.0,no,full,Germany,1568
1140,3 Series,2019,2.8,234,petrol,manual,RWD,116322,8.8,197.0,33772,4,5,sedan,silver,4.0,no,full,Spain,2427
7434,7 Series,2017,0.0,403,electric,automatic,RWD,84069,0.0,0.0,91363,4,5,sedan,white,2.0,no,partial,Italy,3746
9662,i4,2020,0.0,527,electric,automatic,RWD,41540,0.0,0.0,73288,4,5,coupe,red,1.0,yes,partial,Italy,4639
9570,5 Series,2020,4.1,370,diesel,automatic,RWD,85507,9.0,190.0,57492,4,5,sedan,silver,1.0,yes,full,USA,1687
7536,i3,2014,0.0,172,electric,automatic,RWD,192292,0.0,0.0,30020,5,4,hatchback,black,1.0,no,partial,USA,851
4833,5 Series,2023,2.5,167,hybrid,automatic,RWD,29194,5.0,106.0,58748,4,5,sedan,black,0.0,no,full,USA,3546
9496,X3,2021,2.4,238,diesel,automatic,RWD,23925,7.2,160.0,56170,5,5,suv,silver,0.0,no,full,Italy,895
4587,X5,2012,4.1,335,diesel,automatic,AWD,120853,9.2,212.0,58524,5,5,suv,white,4.0,no,full,France,4592
4576,X7,2023,4.2,323,petrol,automatic,AWD,18171,10.6,256.0,117403,5,5,suv,grey,0.0,no,partial,Italy,335
8629,X5,2022,,310,petrol,automatic,AWD,16361,10.4,239.0,91478,5,5,suv,grey,2.0,no,full,UK,2839
5837,X5,2023,4.1,415,petrol,automatic,AWD,10854,10.9,228.0,88286,5,5,suv,black,0.0,no,full,Turkey,3087
6479,7 Series,2016,4.0,321,hybrid,automatic,AWD,29747,7.3,164.0,89144,4,5,sedan,blue,2.0,no,full,Spain,1348
9785,5 Series,2013,3.6,291,hybrid,automatic,AWD,209382,5.8,116.0,36912,4,5,sedan,silver,2.0,no,partial,Germany,1015
7977,5 Series,2021,4.1,333,petrol,automatic,RWD,61359,11.1,250.0,57370,4,5,sedan,white,2.0,no,partial,France,2816
1296,i3,2017,0.0,164,electric,automatic,RWD,76187,0.0,0.0,42028,5,4,hatchback,white,1.0,no,full,UK,1631
1076,Z4,2019,2.6,240,petrol,automatic,RWD,91400,7.8,152.0,58379,2,2,convertible,black,4.0,no,full,UK,2489
8766,5 Series,2015,4.2,347,petrol,automatic,RWD,168738,10.5,235.0,35011,4,5,sedan,black,1.0,yes,partial,USA,3730
168,5 Series,2022,4.1,358,petrol,automatic,AWD,36303,10.6,230.0,60866,4,5,sedan,white,0.0,yes,full,Spain,3251
599,X1,2010,1.7,223,hybrid,automatic,AWD,117400,4.3,102.0,29432,5,5,suv,grey,2.0,no,full,USA,4634
683,X1,2021,1.6,206,hybrid,automatic,AWD,27689,4.0,82.0,48310,5,5,suv,silver,,no,full,France,2070
7781,X1,2016,1.9,181,diesel,automatic,FWD,99225,6.4,133.0,34316,5,5,suv,black,1.0,no,partial,Netherlands,4452
8956,X5,2016,3.4,332,diesel,automatic,AWD,120369,8.2,185.0,54487,5,5,suv,silver,1.0,no,none,Italy,4882
222,X1,2015,2.3,219,diesel,automatic,AWD,161149,6.8,158.0,30498,5,5,suv,red,2.0,no,full,France,1635
9383,X7,2020,3.9,402,diesel,automatic,AWD,12966,9.9,207.0,121418,5,5,suv,,2.0,no,full,Italy,2479
8677,7 Series,2008,3.4,270,hybrid,automatic,RWD,248514,6.2,135.0,49007,4,5,sedan,white,4.0,no,partial,UK,2265
477,X3,2018,3.3,285,petrol,,AWD,106758,9.8,201.0,46674,5,5,suv,white,1.0,no,none,UK,2959
1486,5 Series,2020,4.3,353,hybrid,automatic,RWD,73312,7.0,172.0,60218,4,5,sedan,silver,1.0,no,,Spain,4731
6246,5 Series,2021,4.3,385,petrol,automatic,AWD,93445,11.1,243.0,57205,4,5,sedan,blue,1.0,no,full,Turkey,3059
4282,X7,2013,3.3,291,petrol,automatic,AWD,80719,9.7,220.0,87491,5,5,suv,white,5.0,no,full,UK,2141
